,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
12195,18/04/2020,18,4,2020,0,0,Namibia,,NAM,2448255.0,Africa
12196,17/04/2020,17,4,2020,0,0,Namibia,,NAM,2448255.0,Africa
12197,16/04/2020,16,4,2020,0,0,Namibia,,NAM,2448255.0,Africa
12198,15/04/2020,15,4,2020,0,0,Namibia,,NAM,2448255.0,Africa
12199,14/04/2020,14,4,2020,0,0,Namibia,,NAM,2448255.0,Africa
12200,13/04/2020,13,4,2020,0,0,Namibia,,NAM,2448255.0,Africa
12201,12/04/2020,12,4,2020,0,0,Namibia,,NAM,2448255.0,Africa
12202,11/04/2020,11,4,2020,0,0,Namibia,,NAM,2448255.0,Africa
12203,10/04/2020,10,4,2020,0,0,Namibia,,NAM,2448255.0,Africa
12204,09/04/2020,9,4,2020,0,0,Namibia,,NAM,2448255.0,Africa
12205,08/04/2020,8,4,2020,0,0,Namibia,,NAM,2448255.0,Africa
12206,07/04/2020,7,4,2020,0,0,Namibia,,NAM,2448255.0,Africa
12207,06/04/2020,6,4,2020,2,0,Namibia,,NAM,2448255.0,Africa
12208,05/04/2020,5,4,2020,0,0,Namibia,,NAM,2448255.0,Africa
12209,04/04/2020,4,4,2020,1,0,Namibia,,NAM,2448255.0,Africa
12210,03/04/2020,3,4,2020,0,0,Namibia,,NAM,2448255.0,Africa
12211,02/04/2020,2,4,2020,2,0,Namibia,,NAM,2448255.0,Africa
12212,01/04/2020,1,4,2020,0,0,Namibia,,NAM,2448255.0,Africa
12213,31/03/2020,31,3,2020,0,0,Namibia,,NAM,2448255.0,Africa
12214,30/03/2020,30,3,2020,3,0,Namibia,,NAM,2448255.0,Africa
12215,29/03/2020,29,3,2020,0,0,Namibia,,NAM,2448255.0,Africa
12216,28/03/2020,28,3,2020,0,0,Namibia,,NAM,2448255.0,Africa
12217,27/03/2020,27,3,2020,4,0,Namibia,,NAM,2448255.0,Africa
12218,26/03/2020,26,3,2020,1,0,Namibia,,NAM,2448255.0,Africa
12219,25/03/2020,25,3,2020,0,0,Namibia,,NAM,2448255.0,Africa
12220,24/03/2020,24,3,2020,0,0,Namibia,,NAM,2448255.0,Africa
12221,23/03/2020,23,3,2020,0,0,Namibia,,NAM,2448255.0,Africa
12222,22/03/2020,22,3,2020,0,0,Namibia,,NAM,2448255.0,Africa
12223,21/03/2020,21,3,2020,1,0,Namibia,,NAM,2448255.0,Africa
12224,20/03/2020,20,3,2020,0,0,Namibia,,NAM,2448255.0,Africa
12225,19/03/2020,19,3,2020,0,0,Namibia,,NAM,2448255.0,Africa
12226,18/03/2020,18,3,2020,0,0,Namibia,,NAM,2448255.0,Africa
12227,17/03/2020,17,3,2020,0,0,Namibia,,NAM,2448255.0,Africa
12228,16/03/2020,16,3,2020,0,0,Namibia,,NAM,2448255.0,Africa
12229,15/03/2020,15,3,2020,2,0,Namibia,,NAM,2448255.0,Africa
12230,24/05/2020,24,5,2020,36,0,Nepal,NP,NPL,28087871.0,Asia
12231,23/05/2020,23,5,2020,61,0,Nepal,NP,NPL,28087871.0,Asia
12232,22/05/2020,22,5,2020,43,1,Nepal,NP,NPL,28087871.0,Asia
12233,21/05/2020,21,5,2020,42,0,Nepal,NP,NPL,28087871.0,Asia
12234,20/05/2020,20,5,2020,27,0,Nepal,NP,NPL,28087871.0,Asia
12235,19/05/2020,19,5,2020,71,0,Nepal,NP,NPL,28087871.0,Asia
12236,18/05/2020,18,5,2020,13,1,Nepal,NP,NPL,28087871.0,Asia
12237,17/05/2020,17,5,2020,15,1,Nepal,NP,NPL,28087871.0,Asia
12238,16/05/2020,16,5,2020,18,0,Nepal,NP,NPL,28087871.0,Asia
12239,15/05/2020,15,5,2020,39,0,Nepal,NP,NPL,28087871.0,Asia
12240,14/05/2020,14,5,2020,2,0,Nepal,NP,NPL,28087871.0,Asia
12241,13/05/2020,13,5,2020,83,0,Nepal,NP,NPL,28087871.0,Asia
12242,12/05/2020,12,5,2020,14,0,Nepal,NP,NPL,28087871.0,Asia
12243,11/05/2020,11,5,2020,11,0,Nepal,NP,NPL,28087871.0,Asia
12244,10/05/2020,10,5,2020,8,0,Nepal,NP,NPL,28087871.0,Asia
12245,09/05/2020,9,5,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12246,08/05/2020,8,5,2020,2,0,Nepal,NP,NPL,28087871.0,Asia
12247,07/05/2020,7,5,2020,17,0,Nepal,NP,NPL,28087871.0,Asia
12248,06/05/2020,6,5,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12249,05/05/2020,5,5,2020,7,0,Nepal,NP,NPL,28087871.0,Asia
12250,04/05/2020,4,5,2020,16,0,Nepal,NP,NPL,28087871.0,Asia
12251,03/05/2020,3,5,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12252,02/05/2020,2,5,2020,2,0,Nepal,NP,NPL,28087871.0,Asia
12253,01/05/2020,1,5,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12254,30/04/2020,30,4,2020,3,0,Nepal,NP,NPL,28087871.0,Asia
12255,29/04/2020,29,4,2020,2,0,Nepal,NP,NPL,28087871.0,Asia
12256,28/04/2020,28,4,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12257,27/04/2020,27,4,2020,3,0,Nepal,NP,NPL,28087871.0,Asia
12258,26/04/2020,26,4,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12259,25/04/2020,25,4,2020,1,0,Nepal,NP,NPL,28087871.0,Asia
12260,24/04/2020,24,4,2020,3,0,Nepal,NP,NPL,28087871.0,Asia
12261,23/04/2020,23,4,2020,3,0,Nepal,NP,NPL,28087871.0,Asia
12262,22/04/2020,22,4,2020,11,0,Nepal,NP,NPL,28087871.0,Asia
12263,21/04/2020,21,4,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12264,20/04/2020,20,4,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12265,19/04/2020,19,4,2020,1,0,Nepal,NP,NPL,28087871.0,Asia
12266,18/04/2020,18,4,2020,14,0,Nepal,NP,NPL,28087871.0,Asia
12267,17/04/2020,17,4,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12268,16/04/2020,16,4,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12269,15/04/2020,15,4,2020,2,0,Nepal,NP,NPL,28087871.0,Asia
12270,14/04/2020,14,4,2020,2,0,Nepal,NP,NPL,28087871.0,Asia
12271,13/04/2020,13,4,2020,3,0,Nepal,NP,NPL,28087871.0,Asia
12272,12/04/2020,12,4,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12273,11/04/2020,11,4,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12274,10/04/2020,10,4,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12275,09/04/2020,9,4,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12276,08/04/2020,8,4,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12277,07/04/2020,7,4,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12278,06/04/2020,6,4,2020,3,0,Nepal,NP,NPL,28087871.0,Asia
12279,05/04/2020,5,4,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12280,04/04/2020,4,4,2020,1,0,Nepal,NP,NPL,28087871.0,Asia
12281,03/04/2020,3,4,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12282,02/04/2020,2,4,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12283,01/04/2020,1,4,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12284,31/03/2020,31,3,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12285,30/03/2020,30,3,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12286,29/03/2020,29,3,2020,2,0,Nepal,NP,NPL,28087871.0,Asia
12287,28/03/2020,28,3,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12288,27/03/2020,27,3,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12289,26/03/2020,26,3,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12290,25/03/2020,25,3,2020,1,0,Nepal,NP,NPL,28087871.0,Asia
12291,24/03/2020,24,3,2020,1,0,Nepal,NP,NPL,28087871.0,Asia
12292,23/03/2020,23,3,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12293,22/03/2020,22,3,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12294,21/03/2020,21,3,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12295,20/03/2020,20,3,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12296,19/03/2020,19,3,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12297,18/03/2020,18,3,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12298,17/03/2020,17,3,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12299,15/03/2020,15,3,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12300,02/03/2020,2,3,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12301,01/03/2020,1,3,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12302,29/02/2020,29,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12303,28/02/2020,28,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12304,27/02/2020,27,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12305,26/02/2020,26,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12306,25/02/2020,25,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12307,24/02/2020,24,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12308,23/02/2020,23,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12309,22/02/2020,22,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12310,21/02/2020,21,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12311,20/02/2020,20,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12312,19/02/2020,19,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12313,18/02/2020,18,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12314,17/02/2020,17,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12315,16/02/2020,16,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12316,15/02/2020,15,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12317,14/02/2020,14,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12318,13/02/2020,13,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12319,12/02/2020,12,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12320,11/02/2020,11,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12321,10/02/2020,10,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12322,09/02/2020,9,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12323,08/02/2020,8,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12324,07/02/2020,7,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12325,06/02/2020,6,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12326,05/02/2020,5,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12327,04/02/2020,4,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12328,03/02/2020,3,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12329,02/02/2020,2,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12330,01/02/2020,1,2,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12331,31/01/2020,31,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12332,30/01/2020,30,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12333,29/01/2020,29,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12334,28/01/2020,28,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12335,27/01/2020,27,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12336,26/01/2020,26,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12337,25/01/2020,25,1,2020,1,0,Nepal,NP,NPL,28087871.0,Asia
12338,24/01/2020,24,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12339,23/01/2020,23,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12340,22/01/2020,22,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12341,21/01/2020,21,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12342,20/01/2020,20,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12343,19/01/2020,19,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12344,18/01/2020,18,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12345,17/01/2020,17,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12346,16/01/2020,16,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12347,15/01/2020,15,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12348,14/01/2020,14,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12349,13/01/2020,13,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12350,12/01/2020,12,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12351,11/01/2020,11,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12352,10/01/2020,10,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12353,09/01/2020,9,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12354,08/01/2020,8,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12355,07/01/2020,7,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12356,06/01/2020,6,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12357,05/01/2020,5,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12358,04/01/2020,4,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12359,03/01/2020,3,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12360,02/01/2020,2,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12361,01/01/2020,1,1,2020,0,0,Nepal,NP,NPL,28087871.0,Asia
12362,31/12/2019,31,12,2019,0,0,Nepal,NP,NPL,28087871.0,Asia
12363,24/05/2020,24,5,2020,176,23,Netherlands,NL,NLD,17231017.0,Europe
12364,23/05/2020,23,5,2020,188,13,Netherlands,NL,NLD,17231017.0,Europe
12365,22/05/2020,22,5,2020,253,27,Netherlands,NL,NLD,17231017.0,Europe
12366,21/05/2020,21,5,2020,198,33,Netherlands,NL,NLD,17231017.0,Europe
12367,20/05/2020,20,5,2020,108,21,Netherlands,NL,NLD,17231017.0,Europe
12368,19/05/2020,19,5,2020,146,14,Netherlands,NL,NLD,17231017.0,Europe
12369,18/05/2020,18,5,2020,125,10,Netherlands,NL,NLD,17231017.0,Europe
12370,17/05/2020,17,5,2020,189,27,Netherlands,NL,NLD,17231017.0,Europe
12371,16/05/2020,16,5,2020,200,53,Netherlands,NL,NLD,17231017.0,Europe
12372,15/05/2020,15,5,2020,270,28,Netherlands,NL,NLD,17231017.0,Europe
12373,14/05/2020,14,5,2020,227,52,Netherlands,NL,NLD,17231017.0,Europe
12374,13/05/2020,13,5,2020,196,54,Netherlands,NL,NLD,17231017.0,Europe
12375,12/05/2020,12,5,2020,161,16,Netherlands,NL,NLD,17231017.0,Europe
12376,11/05/2020,11,5,2020,245,18,Netherlands,NL,NLD,17231017.0,Europe
12377,10/05/2020,10,5,2020,289,63,Netherlands,NL,NLD,17231017.0,Europe
12378,09/05/2020,9,5,2020,319,71,Netherlands,NL,NLD,17231017.0,Europe
12379,08/05/2020,8,5,2020,455,84,Netherlands,NL,NLD,17231017.0,Europe
12380,07/05/2020,7,5,2020,232,36,Netherlands,NL,NLD,17231017.0,Europe
12381,06/05/2020,6,5,2020,317,86,Netherlands,NL,NLD,17231017.0,Europe
12382,05/05/2020,5,5,2020,199,26,Netherlands,NL,NLD,17231017.0,Europe
12383,04/05/2020,4,5,2020,335,69,Netherlands,NL,NLD,17231017.0,Europe
12384,03/05/2020,3,5,2020,445,94,Netherlands,NL,NLD,17231017.0,Europe
12385,02/05/2020,2,5,2020,475,98,Netherlands,NL,NLD,17231017.0,Europe
12386,01/05/2020,1,5,2020,514,84,Netherlands,NL,NLD,17231017.0,Europe
12387,30/04/2020,30,4,2020,386,145,Netherlands,NL,NLD,17231017.0,Europe
12388,29/04/2020,29,4,2020,171,48,Netherlands,NL,NLD,17231017.0,Europe
12389,28/04/2020,28,4,2020,400,43,Netherlands,NL,NLD,17231017.0,Europe
12390,27/04/2020,27,4,2020,655,66,Netherlands,NL,NLD,17231017.0,Europe
12391,26/04/2020,26,4,2020,655,120,Netherlands,NL,NLD,17231017.0,Europe
12392,25/04/2020,25,4,2020,806,112,Netherlands,NL,NLD,17231017.0,Europe
12393,24/04/2020,24,4,2020,887,123,Netherlands,NL,NLD,17231017.0,Europe
12394,23/04/2020,23,4,2020,708,138,Netherlands,NL,NLD,17231017.0,Europe
12395,22/04/2020,22,4,2020,729,165,Netherlands,NL,NLD,17231017.0,Europe
12396,21/04/2020,21,4,2020,750,67,Netherlands,NL,NLD,17231017.0,Europe
12397,20/04/2020,20,4,2020,1066,83,Netherlands,NL,NLD,17231017.0,Europe
12398,19/04/2020,19,4,2020,1140,142,Netherlands,NL,NLD,17231017.0,Europe
12399,18/04/2020,18,4,2020,1235,144,Netherlands,NL,NLD,17231017.0,Europe
12400,17/04/2020,17,4,2020,1061,181,Netherlands,NL,NLD,17231017.0,Europe
12401,16/04/2020,16,4,2020,734,189,Netherlands,NL,NLD,17231017.0,Europe
12402,15/04/2020,15,4,2020,868,122,Netherlands,NL,NLD,17231017.0,Europe
12403,14/04/2020,14,4,2020,964,86,Netherlands,NL,NLD,17231017.0,Europe
12404,13/04/2020,13,4,2020,1174,94,Netherlands,NL,NLD,17231017.0,Europe
12405,12/04/2020,12,4,2020,1316,132,Netherlands,NL,NLD,17231017.0,Europe
12406,11/04/2020,11,4,2020,1335,115,Netherlands,NL,NLD,17231017.0,Europe
12407,10/04/2020,10,4,2020,1213,148,Netherlands,NL,NLD,17231017.0,Europe
12408,09/04/2020,9,4,2020,969,147,Netherlands,NL,NLD,17231017.0,Europe
12409,08/04/2020,8,4,2020,777,234,Netherlands,NL,NLD,17231017.0,Europe
12410,07/04/2020,7,4,2020,952,101,Netherlands,NL,NLD,17231017.0,Europe
12411,06/04/2020,6,4,2020,1224,115,Netherlands,NL,NLD,17231017.0,Europe
12412,05/04/2020,5,4,2020,904,164,Netherlands,NL,NLD,17231017.0,Europe
12413,04/04/2020,4,4,2020,1026,148,Netherlands,NL,NLD,17231017.0,Europe
12414,03/04/2020,3,4,2020,1083,166,Netherlands,NL,NLD,17231017.0,Europe
12415,02/04/2020,2,4,2020,1019,134,Netherlands,NL,NLD,17231017.0,Europe
12416,01/04/2020,1,4,2020,845,175,Netherlands,NL,NLD,17231017.0,Europe
12417,31/03/2020,31,3,2020,884,93,Netherlands,NL,NLD,17231017.0,Europe
12418,30/03/2020,30,3,2020,1104,132,Netherlands,NL,NLD,17231017.0,Europe
12419,29/03/2020,29,3,2020,1159,93,Netherlands,NL,NLD,17231017.0,Europe
12420,28/03/2020,28,3,2020,1172,112,Netherlands,NL,NLD,17231017.0,Europe
12421,27/03/2020,27,3,2020,1019,78,Netherlands,NL,NLD,17231017.0,Europe
12422,26/03/2020,26,3,2020,852,80,Netherlands,NL,NLD,17231017.0,Europe
12423,25/03/2020,25,3,2020,811,63,Netherlands,NL,NLD,17231017.0,Europe
12424,24/03/2020,24,3,2020,545,34,Netherlands,NL,NLD,17231017.0,Europe
12425,23/03/2020,23,3,2020,573,43,Netherlands,NL,NLD,17231017.0,Europe
12426,22/03/2020,22,3,2020,637,30,Netherlands,NL,NLD,17231017.0,Europe
12427,21/03/2020,21,3,2020,534,30,Netherlands,NL,NLD,17231017.0,Europe
12428,20/03/2020,20,3,2020,409,18,Netherlands,NL,NLD,17231017.0,Europe
12429,19/03/2020,19,3,2020,346,15,Netherlands,NL,NLD,17231017.0,Europe
12430,18/03/2020,18,3,2020,292,19,Netherlands,NL,NLD,17231017.0,Europe
12431,17/03/2020,17,3,2020,278,4,Netherlands,NL,NLD,17231017.0,Europe
12432,16/03/2020,16,3,2020,176,8,Netherlands,NL,NLD,17231017.0,Europe
12433,15/03/2020,15,3,2020,155,7,Netherlands,NL,NLD,17231017.0,Europe
12434,14/03/2020,14,3,2020,190,0,Netherlands,NL,NLD,17231017.0,Europe
12435,13/03/2020,13,3,2020,111,0,Netherlands,NL,NLD,17231017.0,Europe
12436,12/03/2020,12,3,2020,121,1,Netherlands,NL,NLD,17231017.0,Europe
12437,11/03/2020,11,3,2020,61,1,Netherlands,NL,NLD,17231017.0,Europe
12438,10/03/2020,10,3,2020,56,0,Netherlands,NL,NLD,17231017.0,Europe
12439,09/03/2020,9,3,2020,77,2,Netherlands,NL,NLD,17231017.0,Europe
12440,08/03/2020,8,3,2020,60,0,Netherlands,NL,NLD,17231017.0,Europe
12441,07/03/2020,7,3,2020,46,1,Netherlands,NL,NLD,17231017.0,Europe
12442,06/03/2020,6,3,2020,44,0,Netherlands,NL,NLD,17231017.0,Europe
12443,05/03/2020,5,3,2020,10,0,Netherlands,NL,NLD,17231017.0,Europe
12444,04/03/2020,4,3,2020,10,0,Netherlands,NL,NLD,17231017.0,Europe
12445,03/03/2020,3,3,2020,5,0,Netherlands,NL,NLD,17231017.0,Europe
12446,02/03/2020,2,3,2020,6,0,Netherlands,NL,NLD,17231017.0,Europe
12447,01/03/2020,1,3,2020,5,0,Netherlands,NL,NLD,17231017.0,Europe
12448,29/02/2020,29,2,2020,1,0,Netherlands,NL,NLD,17231017.0,Europe
12449,28/02/2020,28,2,2020,1,0,Netherlands,NL,NLD,17231017.0,Europe
12450,27/02/2020,27,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12451,26/02/2020,26,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12452,25/02/2020,25,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12453,24/02/2020,24,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12454,23/02/2020,23,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12455,22/02/2020,22,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12456,21/02/2020,21,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12457,20/02/2020,20,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12458,19/02/2020,19,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12459,18/02/2020,18,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12460,17/02/2020,17,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12461,16/02/2020,16,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12462,15/02/2020,15,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12463,14/02/2020,14,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12464,13/02/2020,13,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12465,12/02/2020,12,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12466,11/02/2020,11,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12467,10/02/2020,10,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12468,09/02/2020,9,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12469,08/02/2020,8,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12470,07/02/2020,7,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12471,06/02/2020,6,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12472,05/02/2020,5,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12473,04/02/2020,4,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12474,03/02/2020,3,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12475,02/02/2020,2,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12476,01/02/2020,1,2,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12477,31/01/2020,31,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12478,30/01/2020,30,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12479,29/01/2020,29,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12480,28/01/2020,28,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12481,27/01/2020,27,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12482,26/01/2020,26,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12483,25/01/2020,25,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12484,24/01/2020,24,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12485,23/01/2020,23,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12486,22/01/2020,22,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12487,21/01/2020,21,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12488,20/01/2020,20,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12489,19/01/2020,19,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12490,18/01/2020,18,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12491,17/01/2020,17,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12492,16/01/2020,16,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12493,15/01/2020,15,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12494,14/01/2020,14,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12495,13/01/2020,13,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12496,12/01/2020,12,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12497,11/01/2020,11,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12498,10/01/2020,10,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12499,09/01/2020,9,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12500,08/01/2020,8,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12501,07/01/2020,7,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12502,06/01/2020,6,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12503,05/01/2020,5,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12504,04/01/2020,4,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12505,03/01/2020,3,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12506,02/01/2020,2,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12507,01/01/2020,1,1,2020,0,0,Netherlands,NL,NLD,17231017.0,Europe
12508,31/12/2019,31,12,2019,0,0,Netherlands,NL,NLD,17231017.0,Europe
12509,24/05/2020,24,5,2020,0,0,New_Caledonia,NC,NCL,284060.0,Oceania
12510,23/05/2020,23,5,2020,0,0,New_Caledonia,NC,NCL,284060.0,Oceania
12511,22/05/2020,22,5,2020,0,0,New_Caledonia,NC,NCL,284060.0,Oceania
12512,21/05/2020,21,5,2020,0,0,New_Caledonia,NC,NCL,284060.0,Oceania
12513,20/05/2020,20,5,2020,0,0,New_Caledonia,NC,NCL,284060.0,Oceania
12514,19/05/2020,19,5,2020,0,0,New_Caledonia,NC,NCL,284060.0,Oceania
12515,18/05/2020,18,5,2020,0,0,New_Caledonia,NC,NCL,284060.0,Oceania
